id_transaccion,id_cliente,id_producto,monto,fecha,id_tienda,edad,ingresos,puntos_lealtad,pais,cliente_premium,categoria_monto,stock,precio,estado_stock,utilidad_estimada,registros_api,ultimo_registro_api,fuente_api,producto_web,precio_web,disponibilidad_web,rating_web,fuente_web,logs_total,logs_error,logs_timeout,tiempo_promedio_ms,origen_integrado
106,166,106,1603,2025-08-23,5,40,18855,498,México,No,Medio,373,1713.0,Disponible,-110.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
107,506,107,4158,2026-01-02,1,26,7564,2525,México,Sí,Alto,151,1001.0,Disponible,3157.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
108,512,108,4316,2025-12-09,9,36,41750,1494,México,Sí,Alto,208,1877.0,Disponible,2439.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
109,246,109,634,2026-01-28,7,52,6705,271,México,No,Medio,333,457.0,Disponible,177.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
110,79,110,3996,2026-03-26,8,33,20592,263,México,No,Alto,23,1662.0,Disponible,2334.0,1,78,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
111,16,111,2233,2025-12-18,4,45,41610,560,México,No,Alto,480,590.0,Disponible,1643.0,1,15,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
112,255,112,3312,2025-06-19,7,28,33941,2072,México,Sí,Alto,421,1582.0,Disponible,1730.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
113,513,113,2694,2025-07-01,5,47,36204,186,México,No,Alto,433,985.0,Disponible,1709.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
114,71,114,3447,2025-12-11,10,61,13207,865,México,No,Alto,279,1114.0,Disponible,2333.0,1,70,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
115,504,115,4002,2025-12-17,4,65,33636,2026,USA,Sí,Alto,199,741.0,Disponible,3261.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
116,787,116,1950,2025-09-30,10,28,6971,2670,México,Sí,Medio,418,750.0,Disponible,1200.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
117,4,117,4488,2026-02-09,4,45,47410,1328,USA,Sí,Alto,404,753.0,Disponible,3735.0,1,3,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
118,557,118,3750,2026-03-08,5,49,40372,2873,USA,Sí,Alto,282,855.0,Disponible,2895.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
119,990,119,4875,2026-05-15,7,40,14835,671,México,No,Alto,176,106.0,Disponible,4769.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
120,956,120,4268,2025-12-05,8,47,23801,1725,México,Sí,Alto,56,54.0,Disponible,4214.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
121,990,121,4954,2025-07-13,9,40,14835,671,México,No,Alto,352,681.0,Disponible,4273.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
122,850,122,3079,2025-11-14,9,31,34879,246,México,No,Alto,260,1156.0,Disponible,1923.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
123,944,123,3909,2025-12-31,4,31,19894,629,USA,No,Alto,101,1079.0,Disponible,2830.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
124,981,124,1228,2026-04-15,5,35,13197,910,USA,No,Medio,412,1870.0,Disponible,-642.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
125,840,125,4970,2026-04-09,5,62,42521,2045,México,Sí,Alto,111,121.0,Disponible,4849.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
126,225,126,3487,2025-10-02,2,20,32631,2520,USA,Sí,Alto,210,1913.0,Disponible,1574.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
127,408,127,2292,2025-12-07,9,32,30883,895,México,No,Alto,231,1872.0,Disponible,420.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
128,946,128,1981,2026-03-11,9,34,23068,2117,México,Sí,Medio,394,671.0,Disponible,1310.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
129,259,129,164,2025-06-19,4,52,7067,2006,México,Sí,Bajo,67,1145.0,Disponible,-981.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
130,719,130,1748,2026-02-18,9,39,7300,173,México,No,Medio,35,185.0,Disponible,1563.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
131,753,131,3378,2026-01-15,5,64,44009,2589,USA,Sí,Alto,104,456.0,Disponible,2922.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
132,329,132,3616,2025-08-28,5,20,42290,1260,México,Sí,Alto,150,373.0,Disponible,3243.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
133,240,133,3327,2025-10-03,8,33,32076,1424,México,Sí,Alto,482,1805.0,Disponible,1522.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
134,811,134,1160,2025-06-21,10,39,14665,1670,México,Sí,Medio,323,713.0,Disponible,447.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
135,456,135,2093,2026-05-01,6,56,41711,1577,México,Sí,Alto,195,1997.0,Disponible,96.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
136,372,136,3056,2025-07-19,3,44,7580,2358,México,Sí,Alto,335,841.0,Disponible,2215.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
137,708,137,3801,2025-10-01,1,40,48334,1351,México,Sí,Alto,466,1037.0,Disponible,2764.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
138,229,138,925,2025-06-20,4,50,12112,961,México,No,Medio,2,1251.0,Disponible,-326.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
139,481,139,1058,2026-03-21,8,44,7420,1084,USA,Sí,Medio,465,1233.0,Disponible,-175.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
140,273,140,1241,2025-09-12,10,57,40797,2476,México,Sí,Medio,319,827.0,Disponible,414.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
141,163,141,2953,2025-10-27,8,21,30877,1104,México,Sí,Alto,273,1650.0,Disponible,1303.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
142,96,142,2062,2025-12-12,3,40,42196,684,México,No,Alto,321,484.0,Disponible,1578.0,1,95,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
143,108,143,2731,2025-10-18,2,59,25543,2000,USA,Sí,Alto,199,1810.0,Disponible,921.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
144,800,144,4215,2025-09-06,6,50,40885,2251,México,Sí,Alto,499,1891.0,Disponible,2324.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
145,454,145,952,2025-07-09,10,19,8430,838,México,No,Medio,117,1454.0,Disponible,-502.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
146,979,146,4445,2025-09-23,8,33,14416,1590,México,Sí,Alto,222,350.0,Disponible,4095.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
147,512,147,4482,2026-04-16,8,36,41750,1494,México,Sí,Alto,70,610.0,Disponible,3872.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
148,201,148,3684,2026-03-17,3,33,48192,2392,México,Sí,Alto,107,1347.0,Disponible,2337.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
149,940,149,3145,2025-07-22,1,47,36993,2282,México,Sí,Alto,191,1441.0,Disponible,1704.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
150,125,150,4561,2025-11-14,5,64,44687,2772,USA,Sí,Alto,363,1842.0,Disponible,2719.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
151,993,151,2590,2026-04-15,2,48,19122,1270,México,Sí,Alto,10,294.0,Disponible,2296.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
152,611,152,568,2026-02-04,3,38,22073,2739,México,Sí,Medio,298,812.0,Disponible,-244.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
153,392,153,2242,2026-04-21,5,37,12377,2732,USA,Sí,Alto,219,970.0,Disponible,1272.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
154,540,154,721,2026-03-29,9,59,39690,2249,México,Sí,Medio,393,1249.0,Disponible,-528.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
155,213,155,1392,2025-12-07,7,51,24819,1846,México,Sí,Medio,77,410.0,Disponible,982.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
156,493,156,3894,2025-05-28,10,22,18300,1832,USA,Sí,Alto,484,1115.0,Disponible,2779.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
157,863,157,2793,2026-05-15,7,47,20139,2074,México,Sí,Alto,139,1474.0,Disponible,1319.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
158,590,158,337,2025-09-03,3,25,37181,1698,USA,Sí,Bajo,415,53.0,Disponible,284.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
159,972,159,3651,2026-02-08,1,48,15000,1214,México,Sí,Alto,147,1640.0,Disponible,2011.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
160,768,160,4750,2025-10-12,2,46,42961,2893,USA,Sí,Alto,207,1558.0,Disponible,3192.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
161,35,161,1820,2025-12-02,2,61,46026,2600,México,Sí,Medio,429,1243.0,Disponible,577.0,1,34,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
162,126,162,1720,2026-03-21,5,59,16735,992,USA,No,Medio,411,56.0,Disponible,1664.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
163,923,163,1258,2025-12-18,2,57,33784,52,México,No,Medio,24,673.0,Disponible,585.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
164,392,164,731,2025-12-14,8,37,12377,2732,USA,Sí,Medio,144,1172.0,Disponible,-441.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
165,736,165,1788,2025-11-20,4,41,41472,2195,México,Sí,Medio,437,642.0,Disponible,1146.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
166,615,166,4785,2026-02-27,6,37,17547,2162,México,Sí,Alto,301,226.0,Disponible,4559.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
167,345,167,4147,2026-02-22,4,34,7122,2312,México,Sí,Alto,61,113.0,Disponible,4034.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
168,910,168,1245,2026-03-17,3,38,18766,2825,México,Sí,Medio,268,1131.0,Disponible,114.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
169,461,169,1227,2026-03-06,3,23,25018,213,USA,No,Medio,36,1604.0,Disponible,-377.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
170,69,170,3606,2025-07-07,9,60,38000,1801,México,Sí,Alto,296,1397.0,Disponible,2209.0,1,68,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
171,378,171,4204,2026-03-24,9,56,15940,282,México,No,Alto,101,1139.0,Disponible,3065.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
172,40,172,4529,2025-08-13,5,19,44757,1977,USA,Sí,Alto,107,1566.0,Disponible,2963.0,1,39,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
173,972,173,1345,2026-05-10,7,48,15000,1214,México,Sí,Medio,82,113.0,Disponible,1232.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
174,902,174,2727,2025-06-13,3,49,13532,2594,México,Sí,Alto,67,646.0,Disponible,2081.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
175,81,175,4751,2026-01-28,1,62,46700,1022,México,Sí,Alto,436,707.0,Disponible,4044.0,1,80,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
176,975,176,1043,2026-03-27,10,49,32624,1532,México,Sí,Medio,19,960.0,Disponible,83.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
177,381,177,1297,2025-11-20,3,53,6522,2088,México,Sí,Medio,261,38.0,Disponible,1259.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
178,566,178,1041,2025-06-28,10,34,14738,68,México,No,Medio,152,538.0,Disponible,503.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
179,802,179,4430,2025-05-28,5,57,24240,2477,México,Sí,Alto,83,265.0,Disponible,4165.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
180,262,180,389,2026-05-15,2,44,10318,2926,USA,Sí,Bajo,461,1826.0,Disponible,-1437.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
181,140,181,1021,2025-05-27,9,34,5201,482,USA,No,Medio,134,1378.0,Disponible,-357.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
182,800,182,1739,2026-04-27,5,50,40885,2251,México,Sí,Medio,205,1453.0,Disponible,286.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
183,83,183,3113,2025-07-07,6,27,23677,1841,México,Sí,Alto,460,555.0,Disponible,2558.0,1,82,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
184,980,184,2015,2025-06-20,3,59,36755,483,USA,No,Alto,228,361.0,Disponible,1654.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
185,2,185,2574,2026-02-08,2,42,46920,329,México,No,Alto,394,1609.0,Disponible,965.0,1,1,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
186,165,186,1734,2026-04-13,9,18,5714,299,México,No,Medio,55,1555.0,Disponible,179.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
187,312,187,3869,2025-11-24,2,29,21745,961,México,No,Alto,70,1030.0,Disponible,2839.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
188,33,188,321,2025-10-14,7,45,17625,868,México,No,Bajo,367,992.0,Disponible,-671.0,1,32,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
189,874,189,420,2025-05-24,7,54,14189,1204,México,Sí,Bajo,228,1817.0,Disponible,-1397.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
190,856,190,4229,2026-04-01,9,40,41356,2399,México,Sí,Alto,335,1205.0,Disponible,3024.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
191,402,191,4856,2025-08-30,2,25,36298,2753,México,Sí,Alto,75,248.0,Disponible,4608.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
192,836,192,4598,2025-10-30,9,31,8998,2844,México,Sí,Alto,266,1533.0,Disponible,3065.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
193,813,193,2801,2025-11-02,3,58,9545,2937,México,Sí,Alto,392,1906.0,Disponible,895.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
194,471,194,762,2025-10-17,1,31,38686,1054,México,Sí,Medio,100,1180.0,Disponible,-418.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
195,583,195,3178,2025-09-08,9,62,44173,2912,USA,Sí,Alto,389,1227.0,Disponible,1951.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
196,306,196,446,2025-07-23,8,29,19184,2093,USA,Sí,Bajo,89,391.0,Disponible,55.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
197,90,197,4125,2026-03-04,8,19,9935,80,USA,No,Alto,43,1428.0,Disponible,2697.0,1,89,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
198,464,198,2905,2026-04-30,9,59,31496,2508,USA,Sí,Alto,142,1066.0,Disponible,1839.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
199,576,199,1028,2026-05-10,10,43,24487,2113,México,Sí,Medio,370,989.0,Disponible,39.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
200,136,200,508,2026-02-18,8,64,38475,1183,México,Sí,Medio,339,334.0,Disponible,174.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
201,375,201,3318,2026-04-11,1,46,28134,1084,México,Sí,Alto,391,1652.0,Disponible,1666.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
